LATENCY_ARB_MOMENTUM_THRESHOLD,LATENCY_ARB_MAX_ASK,MAX_POSITION_FRACTION,pnl,win_rate,trades,wins,losses,max_dd,hwm,final_balance,signals,elapsed_s
0.0014,0.5,0.15,6079.050497512441,0.5321888412017167,233,124,109,0.5088604041472694,12784.655422885575,6279.050497512441,439,10.078228
0.0014,0.55,0.05,6507.6933721681135,0.5456349206349206,504,275,229,0.3899116038920627,7935.343372168109,6707.6933721681135,577,10.269092834
0.0014,0.55,0.075,1292.564039045532,0.5205882352941177,340,177,163,0.5351985988035639,3211.1866169154227,1492.564039045532,582,10.579258084
0.0014,0.55,0.1,110.18567164179109,0.4927536231884058,138,68,70,0.5060703669646928,627.995671641791,310.1856716417911,591,9.836305334
0.0014,0.55,0.125,143.10960199004978,0.5083333333333333,120,61,59,0.5215514726516471,717.1296019900499,343.1096019900498,592,8.398738
0.0014,0.55,0.15,198.40950248756218,0.5086206896551724,116,59,57,0.5173306729564521,825.4295024875622,398.4095024875622,592,10.996038625
0.0014,0.6,0.05,12228.109633319073,0.573208722741433,642,368,274,0.3824206859740149,13185.719633319073,12428.109633319073,768,10.094500875
0.0014,0.6,0.075,42421.23044838184,0.573208722741433,642,368,274,0.46670428002959885,46706.48044838184,42621.23044838184,768,9.281096916
0.0014,0.6,0.1,9558.313134328353,0.5626477541371159,423,238,185,0.5114178491686532,19972.717213930344,9758.313134328353,773,6.924933542
0.0014,0.6,0.125,14599.721741293537,0.5687830687830688,378,215,163,0.5273571576899853,31312.696218905476,14799.721741293537,775,12.299792209
0.0014,0.6,0.15,2163.9498507462677,0.5627906976744186,215,121,94,0.5206593461667854,4931.669850746268,2363.9498507462677,776,9.917817708
0.0014,0.65,0.05,8494.818347663999,0.5849056603773585,742,434,308,0.4511846006184451,9152.258347664,8694.818347663999,909,11.246758458
0.0014,0.65,0.075,2155.400689708301,0.5656565656565656,495,280,215,0.504827601285728,4756.728557213932,2355.400689708301,922,10.50315175
0.0014,0.65,0.1,3493.388507462688,0.5641025641025641,468,264,204,0.5035937029585896,7440.253134328359,3693.388507462688,922,10.230387375
0.0014,0.65,0.125,-5.061044776119758,0.5483870967741935,124,68,56,0.5163765127918024,403.0799999999999,194.93895522388024,955,10.170479709
0.0014,0.65,0.15,15.618955223880448,0.5483870967741935,124,68,56,0.531883903467401,460.61000000000007,215.61895522388045,955,10.090865208
0.0016,0.45,0.05,1080.0910071019368,0.52046783625731,171,89,82,0.2498452511771381,1309.5910071019362,1280.0910071019368,182,10.254610458
0.0016,0.45,0.075,1308.1273255098977,0.52046783625731,171,89,82,0.358636827794203,1671.3573255098972,1508.1273255098977,182,10.172379875
0.0016,0.45,0.1,1314.5446839315723,0.52046783625731,171,89,82,0.4242878484354582,1905.9546839315722,1514.5446839315723,182,10.437675125
0.0016,0.45,0.125,1028.9653274006128,0.52046783625731,171,89,82,0.4787524653339292,1738.9153274006126,1228.9653274006128,182,10.437381375
0.0016,0.45,0.15,870.0422490639378,0.52046783625731,171,89,82,0.49393212810340353,1558.3922490639377,1070.0422490639378,182,12.129025833
0.0016,0.5,0.05,3269.2894395885655,0.5534351145038168,262,145,117,0.29999701886952573,3651.6894395885656,3469.2894395885655,291,10.5477035
0.0016,0.5,0.075,6466.120391551016,0.5534351145038168,262,145,117,0.41813926562982606,7186.440391551016,6666.120391551016,291,12.18446375
0.0016,0.5,0.1,9357.152571482151,0.5534351145038168,262,145,117,0.49872233475338856,11705.402571482153,9557.152571482151,291,10.805648875
0.0016,0.5,0.125,-5.646119402985164,0.5046728971962616,107,54,53,0.5373230368657504,420.0638805970149,194.35388059701484,293,10.559520792
0.0016,0.5,0.15,-68.54313432835818,0.35294117647058826,17,6,11,0.5060426645938383,266.13,131.45686567164182,297,10.399782042
0.0016,0.55,0.05,3436.778500678534,0.5584045584045584,351,196,155,0.329575916892089,3806.218500678534,3636.778500678534,396,12.153601458
0.0016,0.55,0.075,8564.443223070737,0.5584045584045584,351,196,155,0.4303783087305955,9637.673223070737,8764.443223070737,396,10.628825083
0.0016,0.55,0.1,627.5450248756222,0.5263157894736842,228,120,108,0.5029922227754936,1665.0544776119405,827.5450248756222,397,10.616350583
0.0016,0.55,0.125,705.6754726368162,0.5391705069124424,217,117,100,0.5030912675047057,1822.6193532338311,905.6754726368162,400,10.809475334
0.0016,0.55,0.15,727.3883582089552,0.5416666666666666,216,117,99,0.5074077104244814,1882.6692537313431,927.3883582089552,402,10.84117625
0.0016,0.6,0.05,5949.671941434153,0.5885057471264368,435,256,179,0.4220435199628734,6479.671941434153,6149.671941434153,509,10.985821916
0.0016,0.6,0.075,2084.214046898379,0.5718954248366013,306,175,131,0.5047372225473301,4612.125422885574,2284.214046898379,510,10.523933083
0.0016,0.6,0.1,3665.6204477611923,0.5799256505576208,269,156,113,0.5048761550780537,7807.380895522388,3865.6204477611923,511,10.711988541
0.0016,0.6,0.125,4739.3653233830855,0.5893536121673004,263,155,108,0.506798075978206,10014.894676616917,4939.3653233830855,516,10.359473333
0.0016,0.6,0.15,256.8588557213931,0.5772357723577236,123,71,52,0.5223683994260221,956.5088557213932,456.8588557213931,521,10.155547083
0.0016,0.65,0.05,12165.393438765645,0.6196911196911197,518,321,197,0.40937740900607783,13015.793438765644,12365.393438765645,620,12.348807042
0.0016,0.65,0.075,1923.9820398009952,0.5927051671732523,329,195,134,0.507607947361017,4313.59935323383,2123.982039800995,623,10.220467416
0.0016,0.65,0.1,35.607860696517406,0.5833333333333334,60,35,25,0.5010633588231812,472.22,235.6078606965174,642,10.056144041
