LATENCY_ARB_MOMENTUM_THRESHOLD,LATENCY_ARB_MAX_ASK,LATENCY_ARB_MAX_POSITION_FRACTION,LATENCY_ARB_COOLDOWN_MS,pnl,win_rate,trades,wins,losses,max_dd,hwm,final_balance,signals,fill_rate,partial_fill_rate,no_fill_count,spread_legging_count,residual_position_count,avg_fill_latency_ms,avg_slippage,raw_event_batches,legacy_snapshot_batches,dislocation_regime_count,structural_pair_regime_count,calm_regime_count,dislocation_queued,structural_pair_queued,calm_queued,dislocation_filled,structural_pair_filled,calm_filled,dislocation_missed,structural_pair_missed,calm_missed,latency_arb_candidates,spread_capture_candidates,calm_persistence_candidates,router_blocked_count,capital_blocked_count,latency_spread_overlap_count,latency_calm_overlap_count,spread_calm_overlap_count,total_fees,gross_pnl,pnl_net,elapsed_s
0.0018,0.5,0.03,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.966511583
0.0018,0.5,0.05,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.85128425
0.0018,0.5,0.05,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.485626167
0.0018,0.5,0.05,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.831779542
0.0018,0.5,0.075,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.720562833
0.0018,0.5,0.075,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.603955333
0.0018,0.5,0.075,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.087319125
0.0018,0.5,0.1,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.394229583
0.0018,0.5,0.1,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.429266458
0.0018,0.5,0.1,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.679437542
0.0018,0.5,0.125,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.988624792
0.0018,0.5,0.125,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.84884125
0.0018,0.5,0.125,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.977889
0.0018,0.55,0.03,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.908032834
0.0018,0.55,0.03,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.027951167
0.0018,0.55,0.03,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.206872584
0.0018,0.55,0.05,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.864496583
0.0018,0.55,0.05,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.948943542
0.0018,0.55,0.05,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.051934125
0.0018,0.55,0.075,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.576030666
0.0018,0.55,0.075,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.009630375
0.0018,0.55,0.075,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.060323416
0.0018,0.55,0.1,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.489290333
0.0018,0.55,0.1,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.832509375
0.0018,0.55,0.1,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.950474584
0.0018,0.55,0.125,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.375747833
0.0018,0.55,0.125,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.323781459
0.0018,0.55,0.125,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.385369708
0.0018,0.6,0.03,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.09165825
0.0018,0.6,0.03,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.344403042
0.0018,0.6,0.03,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.322761209
0.0018,0.6,0.05,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.016969292
0.0018,0.6,0.05,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.435978333
0.0018,0.6,0.05,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.655060875
0.0018,0.6,0.075,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.572440583
0.0018,0.6,0.075,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.637845667
0.0018,0.6,0.075,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.766338
0.0018,0.6,0.1,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.506264
0.0018,0.6,0.1,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.285501458
0.0018,0.6,0.1,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.45406425
0.0018,0.6,0.125,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.1967915
0.0018,0.6,0.125,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.0019365
0.0018,0.6,0.125,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.305739125
0.0018,0.65,0.03,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.147199375
0.0018,0.65,0.03,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.509625958
0.0018,0.65,0.03,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.5614585
0.0018,0.65,0.05,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.140227167
0.0018,0.65,0.05,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.90142025
0.0018,0.65,0.05,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.055763667
0.0018,0.65,0.075,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.115974458
0.0018,0.65,0.075,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.906117042
0.0018,0.65,0.075,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.2571505
0.0018,0.65,0.1,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.304439625
0.0018,0.65,0.1,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.783609875
0.0018,0.65,0.1,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.422267417
0.0018,0.65,0.125,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.74884025
0.0018,0.65,0.125,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.8633885
0.0018,0.65,0.125,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.241035166
0.0018,0.7,0.03,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.5143165
0.0018,0.7,0.03,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.986281542
0.0018,0.7,0.03,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.231718417
0.0018,0.7,0.05,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.983977333
0.0018,0.7,0.05,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.674463167
0.0018,0.7,0.05,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.639985
0.0018,0.7,0.075,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.272503375
0.0018,0.7,0.075,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.534623333
0.0018,0.7,0.075,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.178305042
0.0018,0.7,0.1,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.200238417
0.0018,0.7,0.1,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.551021
0.0018,0.7,0.1,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.989519875
0.0018,0.7,0.125,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.809301541
0.0018,0.7,0.125,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.63187175
0.0018,0.7,0.125,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.767218541
0.002,0.5,0.03,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.843935625
0.002,0.5,0.03,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.704720459
0.002,0.5,0.03,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.050598292
0.002,0.5,0.05,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.61949625
0.002,0.5,0.05,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.826848833
0.002,0.5,0.05,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.9165225
0.002,0.5,0.075,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.136004875
0.002,0.5,0.075,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.084957333
0.002,0.5,0.075,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.702041042
0.002,0.5,0.1,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.585527208
0.002,0.5,0.1,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.135470208
0.002,0.5,0.1,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.716059917
0.002,0.5,0.125,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.353968542
0.002,0.5,0.125,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.024852708
0.002,0.5,0.125,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.933667
0.002,0.55,0.03,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.9013765
0.002,0.55,0.03,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.5286375
0.002,0.55,0.03,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.549500666
0.002,0.55,0.05,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.595136667
0.002,0.55,0.05,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.078348292
0.002,0.55,0.05,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.556830542
0.002,0.55,0.075,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.877178917
0.002,0.55,0.075,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.480810208
0.002,0.55,0.075,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.042155542
0.002,0.55,0.1,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.004436208
0.002,0.55,0.1,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.1334085
0.002,0.55,0.1,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.979497417
0.002,0.55,0.125,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.76117575
0.002,0.55,0.125,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.891922583
0.002,0.55,0.125,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.937023083
0.002,0.6,0.03,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.868646791
0.002,0.6,0.03,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.698714
0.002,0.6,0.03,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.5529955
0.002,0.6,0.05,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.842599125
0.002,0.6,0.05,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.60729925
0.002,0.6,0.05,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.891580208
0.002,0.6,0.075,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.826380959
0.002,0.6,0.075,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.660594542
0.002,0.6,0.075,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.626951625
0.002,0.6,0.1,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.958971875
0.002,0.6,0.1,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.928670625
0.002,0.6,0.1,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.132282416
0.002,0.6,0.125,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.18306725
0.002,0.6,0.125,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.485389666
0.002,0.6,0.125,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.060364125
0.002,0.65,0.03,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.806399958
0.002,0.65,0.03,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.529828208
0.002,0.65,0.03,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.094275916
0.002,0.65,0.05,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.033996
0.002,0.65,0.05,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.986142916
0.002,0.65,0.05,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.098163584
0.002,0.65,0.075,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.544028375
